78,3231;78,0105;78,6829;78,1278;78,4618;78,017;77,9177;78,4913;79,1609;78,1083;77,7201;79,0435;77,7446;77,7842;78,8952;78,9059;79,204;77,0111;78,9638;77,4189;77,5095;78,0349;77,4891;78,5958;77,4255;77,51;79,8973;77,5923;79,5326;78,0638
74,7774;75,0025;74,2136;76,1247;74,0661;74,6701;74,9932;74,0394;76,6699;75,4401;74,3608;74,8831;74,5976;75,3972;73,8536;76,1873;74,5888;73,3348;76,0621;73,9484;74,1808;74,7641;74,7762;74,6791;74,9379;74,51;74,1154;75,1345;75,3964;74,1817
67,2992;66,8286;66,5077;66,9431;65,7407;66,6979;66,9011;66,9069;66,3049;65,8199;66,0946;67,54;65,3025;66,7545;66,0002;66,2827;66,9431;65,7326;66,4774;66,9551;65,6172;66,9774;65,9035;67,0789;67,2103;67,2448;65,9407;66,0544;66,5049;64,6706
73,931;75,7001;75,6925;74,4181;73,6429;74,4798;74,6747;73,8399;75,4649;75,7963;75,2006;73,8823;73,8978;74,3952;75,1765;74,5439;74,3254;75,416;74,001;75,2391;74,0126;75,2344;75,4174;75,4841;76,3515;74,6424;75,4789;74,3457;74,0529;75,3397
48,28;47,0456;46,1578;47,6849;47,9424;47,556;47,3294;46,2517;46,74;47,9491;48,2076;46,5715;48,1374;46,9672;48,9638;47,2818;49,0365;47,2549;48,7652;47,8004;46,1438;48,225;48,157;47,7469;47,6112;48,643;47,1996;48,029;46,663;45,851
88,6636;87,7299;89,0201;88,2409;87,1736;86,9778;87,309;87,8052;87,683;88,9334;89,2241;88,3352;87,8587;88,1711;87,782;87,6386;88,827;89,0846;87,8271;88,1119;87,6126;88,5169;88,3525;87,7619;85,9637;88,4422;89,5242;87,5417;87,8521;87,8937
62,6118;63,6075;60,6619;63,4465;63,2015;62,6998;65,3376;64,2213;62,8519;62,4941;62,2413;62,1812;62,4565;63,9201;62,8955;61,3702;64,3436;63,3052;63,6972;62,9702;63,6057;64,1511;62,9071;62,4212;65,3539;62,9284;62,9868;62,2901;64,0133;64,1472
78,0148;77,0006;78,5303;77,2188;77,401;78,6988;78,9435;77,4864;77,7547;78,7313;77,5089;77,833;79,109;79,3091;78,1048;78,9789;78,0953;77,7239;77,7991;79,209;77,6954;77,3292;78,9412;78,0081;77,6771;77,5828;77,5398;77,7602;78,893;78,3873
64,4477;64,286;64,6729;64,4224;66,6039;65,8268;66,0246;63,5406;65,9653;66,1691;66,8787;63,8024;65,0657;64,3757;64,6949;65,1767;64,4009;65,4449;65,435;65,7585;66,898;64,6179;65,6244;63,7415;64,8978;66,2232;65,0626;64,934;64,7638;65,4005
94,3695;92,2797;92,6624;93,7449;93,8113;94,1354;94,3712;92,4251;93,4758;93,8275;93,7795;93,6265;94,5296;93,0352;93,04;93,2405;93,464;93,2507;93,6056;92,4622;93,64;93,6569;92,7113;94,0913;93,4643;93,9685;93,2211;93,6933;94,184;94,712
84,2847;84,8707;85,8008;85,1619;85,893;85,9371;84,6712;85,1432;84,6798;85,2372;85,3323;84,7027;85,3275;85,8119;85,9214;86,2445;86,3719;85,1273;85,9861;85,8429;84,3157;85,7739;85,643;84,0915;85,4159;85,9319;86,5372;85,6903;84,0807;85,9649
80,3097;79,2468;79,6506;79,0138;80,1448;79,4492;78,6764;78,0443;79,5144;79,3437;79,0085;79,5935;79,4884;79,1712;78,7116;79,1577;79,1862;79,7718;79,0637;79,4011;79,6935;78,0288;79,143;79,2763;78,9701;79,9593;80,0767;79,4055;79,3584;79,4685
75,547;77,0517;76,0623;75,8239;76,6289;76,1635;75,5965;75,1665;76,0022;76,4802;77,1188;75,0211;75,9882;75,7895;75,6684;75,7705;75,8209;77,2485;76,2913;75,4538;75,9141;76,5303;74,716;75,894;77,0505;76,3488;75,627;77,0794;75,2463;76,205
70,4208;70,094;70,2142;69,0269;69,5269;70,2896;71,0682;70,5345;70,7878;71,1238;70,6143;70,5167;70,6494;70,9866;71,3691;70,7974;72,155;70,3349;70,7684;72,0454;71,0463;70,385;70,0185;70,1985;72,3926;70,1557;71,3583;70,8278;70,1292;70,3431
67,7685;69,3893;69,7354;69,0575;68,927;67,8132;70,9608;69,8795;67,0215;69,3281;69,439;69,533;68,8148;69,2423;69,573;69,0827;69,6015;68,21;68,2861;68,5596;69,9336;68,0178;69,1638;67,706;69,2373;68,8737;69,6613;67,645;68,9344;68,6669
74,9006;75,8356;76,1904;76,1572;76,4568;77,4149;75,8201;74,6249;76,9478;75,9043;76,4934;76,5064;76,066;74,8993;76,5277;75,8306;75,8624;76,4187;75,0077;76,2455;76,2033;77,1878;76,284;76,3755;75,9552;76,5539;75,4972;76,6492;76,0055;77,3256
57,0137;57,367;56,3836;57,4797;57,1666;56,936;55,7937;55,8063;56,7182;55,5996;57,1159;56,7045;55,7968;57,8023;56,6153;57,8343;57,0136;57,1608;57,0977;57,3222;56,3028;57,146;56,6935;58,1065;56,3485;57,1695;54,948;55,8291;57,1664;56,327
59,7658;60,2564;60,8209;60,2445;60,0163;61,5775;59,5381;60,2439;60,2756;60,455;61,0388;59,0186;59,6708;59,1403;59,9576;59,1523;60,9795;59,2359;61,0777;59,4556;59,9594;59,397;59,7466;60,6967;60,878;60,5789;59,8732;61,1123;61,9049;61,2542
59,8958;60,9812;60,5641;60,881;60,9637;61,7764;60,8897;60,0434;61,2285;60,9088;60,4948;59,7816;59,7789;61,4516;60,9472;61,8059;61,1794;61,5022;60,2871;59,7395;59,8516;61,0715;61,2679;60,1468;61,762;61,1283;60,2907;60,4849;60,5362;61,7365
86,3762;85,2554;85,1323;85,1206;85,6642;84,2533;84,1893;84,799;85,8671;84,1623;87,3081;84,324;84,2128;85,7046;85,7494;84,507;85,6625;84,5507;84,7854;85;86,7325;85,1802;84,9175;83,418;85,5188;84,3109;84,3298;85,4826;84,5822;85,0939
77,4845;76,2275;77,2422;77,7819;77,1895;78,655;77,3376;77,1146;77,8357;78,1724;77,9388;77,7807;77,1235;77,1115;78,5745;77,6203;78,0117;78,2051;76,8342;78,0672;77,7348;76,4681;78,5928;76,5154;79,5879;77,117;78,2598;77,7522;77,3746;77,6304
77,6306;77,7331;77,8853;77,1714;77,8112;77,0133;79,0371;77,8149;78,2604;77,6883;77,2793;78,7815;78,1979;78,6341;78,0181;77,3834;77,8867;78,2192;78,068;77,8236;78,831;78,0094;79,3174;76,6742;78,2667;77,8117;77,4928;78,8765;77,003;77,6945
89,1359;88,8436;89,8809;88,3808;88,79;88,6662;88,9571;89,556;89,5504;89,1001;89,3334;90,8131;89,2259;89,1119;88,2913;89,2018;89,2018;88,5282;89,7577;90,5268;89,3829;89,5203;89,7362;90,2403;89,7207;89,6178;88,6803;89,4793;90,24;91,1146
72,6328;72,2681;72,8006;73,114;72,7866;72,1102;72,4879;70,8484;72,0389;72,1695;71,2213;71,7401;72,4321;71,7396;72,3962;72,161;71,109;72,3573;72,8145;71,726;71,2923;73,3283;71,6845;72,1162;72,6811;71,2655;73,0966;72,8068;72,8675;72,8227
84,0886;83,7346;84,1777;83,779;83,2283;84,0364;83,4601;83,3121;83,632;83,6803;83,4842;82,9179;84,0582;84,348;84,7909;86,2084;85,145;83,2625;83,7216;83,0139;83,0616;84,6001;83,3254;85,0007;85,2936;84,5282;83,4174;84,3075;82,4525;83,4916
68,3032;68,8711;68,4171;70,6964;70,7893;69,469;70,452;70,197;70,4677;71,5776;69,8744;68,7528;69,3421;69,9468;69,5166;70,4613;70,3463;70,5164;69,2749;69,4701;68,6232;71,0147;70,6346;70,0783;71,2799;69,5713;68,8631;70,4127;70,1403;70,2144
79,3423;78,5298;79,0441;78,2074;78,8186;80,0741;78,8853;78,0024;77,2002;79,7793;77,8682;79,1146;78,0158;78,7489;76,6165;79,8396;78,1837;79,9173;79,0733;79,2195;78,3368;78,9592;77,4497;78,9461;77,8561;79,3181;78,6206;80,2827;80,12;78,3432
64,301;65,6134;67,1024;67,6123;66,9639;66,3108;67,0561;66,5864;65,9291;67,2913;66,3477;65,9152;66,2085;65,8143;67,0763;67,0852;67,0071;65,8631;65,8237;66,1242;66,096;68,0171;67,415;66,4403;67,8256;67,4569;67,8352;66,1417;66,9997;67,1251
68,4168;68,3257;68,3254;68,7562;68,722;67,7933;67,9175;67,5488;66,421;68,2766;67,4776;68,2566;66,9389;68,2311;68,4487;66,8754;68,0851;68,603;68,2239;67,7202;67,1641;68,2098;67,6743;67,5502;68,6464;67,5023;67,0802;68,5152;66,361;67,9182
80,4879;80,3946;81,3371;81,7447;81,1491;80,971;79,7361;80,7114;79,9257;80,6784;80,7819;80,9339;80,218;80,6483;80,9464;79,4476;80,0676;80,5246;81,4991;81,9504;81,1805;79,4766;80,2049;82,076;80,0278;80,6131;80,7124;80,3809;81,0831;81,3104
70,5885;71,3861;69,7101;70,3098;68,6973;68,7238;69,2578;69,3997;70,4629;69,9543;72,1258;69,4175;70,8605;69,8065;69,6362;71,0205;69,7319;71,0263;70,306;69,4072;68,6797;69,45;69,0181;70,6866;69,1545;69,484;68,8299;71,12;69,131;69,4545
66,178;65,8604;68,0594;66,8366;68,0779;67,5838;66,3685;67,3406;66,8829;67,2617;67,5774;65,4496;65,7774;67,1955;66,1283;68,4888;66,6514;67,8896;67,4337;65,4778;67,6615;66,9301;66,444;68,5303;67,2654;67,1096;66,6819;67,4718;67,5654;66,2644
56,9809;57,7261;59,0265;57,6108;57,7188;59,1924;58,975;58,1662;59,1169;59,4458;58,7511;58,9119;58,6648;58,4094;57,7288;58,103;58,3439;58,0586;58,2602;59,0272;58,155;57,3925;58,1817;57,7102;57,8502;58,5961;58,5301;58,1389;57,1634;57,5637
74,7875;74,9391;74,6266;73,9295;73,6391;75,134;75,7116;74,2435;74,9266;74,1815;74,9279;73,8041;73,8583;74,1657;74,4014;73,4919;73,0688;74,0044;74,1291;73,2491;75,0035;75,2034;74,5959;73,818;74,313;73,751;75,0989;74,1711;74,4186;74,577
64,105;65,5659;63,3516;63,6835;64,0452;63,2946;64,2467;64,6872;64,3903;63,9054;63,2312;63,5872;64,111;64,0575;63,5794;63,613;64,716;63,9719;63,9767;63,968;64,9901;63,1313;64,3042;63,7149;65,542;65,1221;63,7166;64,4924;63,7442;64,8644
80,2155;80,5759;80,9533;79,8432;81,3475;80,3545;79,7965;80,4771;81,2975;79,8668;80,6018;80,019;79,554;81,4157;79,6951;80,7723;80,1418;80,5407;81,8805;80,2157;80,9617;80,0999;79,0702;79,9291;79,9564;80,8666;79,0646;80,1003;80,3324;81,5689
61,9628;61,2711;61,5787;60,742;61,9737;61,6775;61,0178;61,2624;60,4856;60,6854;60,9318;62,0554;62,4013;61,3784;60,8005;60,8028;60,949;61,9847;60,7321;60,5673;59,6377;61,5701;61,3712;60,2358;60,5294;62,06;60,7141;60,5956;61,2906;61,3189
90,6081;89,0063;88,5932;89,7895;90,502;88,9783;89,5962;89,6898;90,8545;90,2044;90,3223;90,1657;89,7553;88,5973;90,2221;89,7646;89,4414;90,1964;89,7515;90,7077;88,8727;89,3;89,3964;90,8413;89,0985;90,5048;89,6604;89,3537;89,9723;90,9014
65,007;64,2276;65,2919;64,8985;64,9688;65,5615;65,2091;64,9078;64,9815;64,2942;65,689;64,7324;65,0441;64,3107;64,7772;65,1454;65,7005;64,5805;64,988;64,2401;63,7662;64,637;63,8942;64,1366;64,2895;65,0455;65,2467;66,3526;65,2983;65,7027
73,0062;72,8196;73,1769;73,9043;72,153;72,583;72,9072;73,98;72,5714;72,8446;73,6158;72,9131;72,4865;73,2692;72,9132;73,3478;71,7237;73,1172;72,4425;72,2174;73,8023;73,3158;73,0401;73,1799;72,1374;73,249;72,5098;73,0991;70,1778;73,7708
86,8801;87,0823;88,3343;86,5209;87,1639;87,2301;87,1142;87,802;85,9375;85,7421;87,5883;86,6073;87,8549;86,5073;87,0821;86,753;85,1387;87,2224;86,6143;86,3467;86,9265;88,5611;85,9561;85,9221;86,7616;86,2378;86,3729;87,543;86,5492;87,0946
84,992;85,697;86,0229;85,2997;86,1487;85,3317;85,0349;85,492;85,1914;86,2157;85,0126;84,5955;85,1788;85,6773;84,5934;85,1235;85,6409;86,1077;85,4635;85,972;85,3134;86,369;85,5296;85,498;85,0097;86,2692;85,6054;85,134;83,8796;83,9339
66,5486;66,8432;67,4519;67,4787;66,854;67,042;66,9683;67,0518;66,4146;66,8521;67,8053;67,8075;67,7077;68,1966;66,6879;68,3473;68,7289;66,9735;68,0602;66,8427;68,9871;67,214;67,5698;67,7107;66,7302;66,5437;68,4219;67,6546;67,7674;67,343
60,4217;60,3085;60,7613;60,0416;61,1079;60,6494;60,7877;59,9139;59,1532;59,6553;59,1958;59,5977;58,5515;60,3737;60,7021;59,8718;60,2787;59,8595;59,4345;58,9752;58,9456;58,9966;59,085;59,3798;58,4659;59,0849;59,8088;60,3383;60,1356;60,5164
61,0154;61,238;61,4369;62,6804;61,5717;61,81;60,6496;61,3166;59,8662;60,9933;62,1991;60,2476;61,0841;62,3594;60,5311;60,2499;61,5322;60,8798;60,7643;61,2563;60,7663;60,5584;60,5085;61,4366;60,6923;61,313;60,5876;60,5308;61,7065;61,5317
66,2369;65,9479;65,858;66,1955;66,6984;64,6424;65,1555;66,2234;67,1758;66,6247;65,3046;66,3887;66,9529;65,2218;66,1506;67,4003;64,3264;65,1609;66,1479;65,5834;65,3534;67,2354;65,074;64,5482;65,0111;65,3165;64,9642;65,845;63,7896;66,076
77,0401;77,0152;77,1882;77,7347;77,645;77,2181;76,4612;78,9125;77,84;78,6907;76,7498;75,9736;77,2846;77,5392;77,4893;78,6707;76,7881;77,2992;76,2674;78,0656;76,4273;77,3119;77,7406;78,2062;78,025;77,2236;76,7184;78,026;77,5333;77,9307
67,0832;68,3164;67,3585;67,3555;69,2166;67,9409;67,4006;66,8911;68,2854;68,0939;67,5236;66,8304;68,3122;68,5333;68,1905;68,6372;68,3555;67,1959;69,0921;68,7722;68,1573;67,6625;68,1726;68,6943;67,6779;67,6673;66,5687;69,0008;67,9741;67,2718
75,2274;72,358;74,1286;73,9177;73,4822;73,2962;73,7306;72,885;72,48;74,5988;72,8406;73,4303;72,3453;73,0468;72,2988;73,6067;72,5506;73,7631;73,1832;73,6032;73,1615;74,5722;72,7869;73,5771;73,8333;72,7287;74,0504;72,7486;72,6173;71,9416
76,3106;75,2197;75,9899;75,6379;76,8249;77,4686;76,4153;77,3527;76,5495;75,4078;77,3321;77,2938;75,9851;76,336;75,7166;77,0746;76,6547;76,3088;76,46;77,1338;76,495;77,1957;76,8997;77,2186;77,1601;76,3715;77,0226;76,0868;76,1759;76,1348
90,6862;91,1135;91,3718;90,9419;91,0152;90,5824;90,5855;89,7993;91,6551;91,5828;92,3903;91,6267;90,5274;90,2028;91,2953;91,0758;90,3646;91,6777;89,3153;91,3454;91,9716;90,5148;90,3624;91,2187;91,9771;90,3785;89,9182;91,104;91,6312;89,8476
83,87;84,0876;85,436;84,9051;84,8944;84,571;83,3962;83,893;83,8871;84,3149;84,0621;85,4354;83,8494;83,9585;83,5273;84,9649;83,8968;84,9047;84,1867;84,0696;84,3217;84,9467;82,8676;84,6401;84,6432;83,2196;83,4695;82,7883;84,7983;84,7566
81,4114;81,5091;80,438;80,1223;82,0686;80,9022;81,7332;80,583;79,9679;81,1413;80,9608;80,9949;80,6678;80,3293;81,0399;80,7971;80,4589;82,0385;81,0584;82,1812;81,3102;81,3304;81,9413;80,7733;80,2628;81,2168;80,2136;80,1988;80,5961;80,2525
71,4353;71,1751;69,8944;72,1837;71,4948;69,2613;69,759;71,1473;71,7938;70,7822;70,7997;70,226;69,9898;70,2348;71,2441;70,4603;70,29;70,4487;71,0464;70,6007;71,9746;69,9625;70,491;70,9664;70,8523;70,7793;71,0411;70,143;69,8169;71,0287
53,5868;54,0597;54,0187;54,191;55,2408;55,5984;55,2076;55,1863;54,9504;56,1229;54,6769;54,4416;54,1599;55,1759;54,9143;55,492;55,1171;54,6879;55,1303;54,1918;54,7375;54,9516;54,5179;55,111;52,7701;54,594;53,6853;55,4074;54,0804;54,0658
81,4914;81,7017;81,455;81,2486;83,0215;81,9996;80,4634;82,756;81,9234;82,6105;82,2842;80,771;81,7468;79,8225;82,3815;81,935;80,9789;81,8043;80,135;81,3465;81,1354;80,287;80,7089;81,0476;82,3462;82,1883;81,8163;82,0112;84,1445;80,5705
82,0273;81,7328;82,7978;83,5995;82,1216;83,0208;83,8329;83,7862;82,3704;83,1509;83,9151;82,4679;82,5369;84,0855;83,3394;83,4007;82,5308;84,0091;83,8595;83,7716;82,1366;84,7792;83,8353;82,4136;83,803;84,0683;83,4565;83,1355;84,6413;83,7386
84,2535;84,6971;85,6248;86,4244;84,3678;85,2069;84,7548;86,4028;84,0292;85,3347;84,9059;84,3536;86,5112;84,9347;85,5312;85,1438;86,0041;85,6063;85,888;84,9148;85,7228;85,258;86,0932;84,1688;85,4102;85,2011;86,3283;84,7532;86,1719;84,3892
75,1157;75,4531;76,8669;74,1989;74,5553;75,0847;75,1681;75,4854;74,6447;75,178;75,7753;75,4923;75,0934;74,9407;74,4856;75,187;75,0044;76,3783;73,9756;74,5632;73,8483;75,134;74,5274;74,2092;74,1372;76,0897;75,4055;75,5822;73,8338;74,5079
52,4365;52,4109;52,7506;53,7332;52,1681;52,0791;52,5918;52,7525;53,0998;52,5468;53,2356;52,6432;52,8599;52,7489;52,1053;52,6894;51,7316;53,0576;52,9763;52,3239;52,3995;50,5122;53,0174;53,2116;53,4455;52,9408;52,9238;52,8951;51,6316;52,574
62,1791;64,2983;65,1792;64,0481;63,5439;61,9997;63,7335;65,0563;61,8167;64,5538;63,9419;63,6911;63,7816;64,3492;64,0953;63,0982;62,8397;63,9261;63,6128;63,534;62,6856;64,914;64,8853;61,9372;63,4413;65,4227;62,3718;63,5357;63,1074;63,4407
55,4275;55,8327;55,9813;54,8516;55,0147;55,8762;56,7535;56,1363;56,1209;54,6644;55,3581;55,7171;55,1946;56,2232;55,6618;55,5009;55,8432;55,0236;56,2752;56,3196;56,2849;54,6849;55,4473;55,8837;54,6857;55,2393;54,9642;55,2864;56,3963;57,1286
79,7119;82,5899;80,3727;79,8618;81,7793;80,8251;82,2572;81,7084;81,9201;82,941;80,6411;81,1312;81,9648;81,8705;81,4686;80,5703;81,4054;83,5117;80,9531;81,4803;81,8214;83,2142;81,5557;81,5471;81,6792;81,1034;80,904;81,8815;81,244;81,6273
75,381;75,7963;75,4816;74,9314;75,422;75,5842;74,9229;74,4168;75,8191;76,1647;74,3779;74,5025;74,2892;76,0618;75,7833;76,4005;75,0206;76,5629;75,2697;75,7166;75,4101;76,4434;76,9356;74,9712;76,0362;75,4606;76,3743;75,5948;75,6733;75,0666
85,0008;84,4369;84,0079;82,8508;84,2467;83,8985;83,9754;84,4152;86,1466;84,1636;83,6121;83,9343;83,6419;84,006;83,5123;83,7282;84,58;84,7084;85,6478;84,7148;82,7032;85,3584;83,9242;84,8325;84,7743;84,4762;83,6259;84,3847;82,8307;82,6104
85,4786;87,7397;86,4073;87,83;86,3672;88,0897;86,5122;85,2438;86,8138;87,1953;86,8102;86,408;85,9709;85,1603;87,1408;87,3927;85,7788;86,6337;86,8955;85,9416;87,1642;86,9043;86,5926;87,1467;86,3551;86,5852;86,4371;85,6205;85,9503;87,0129
66,3881;67,9295;67,3622;66,299;65,6746;66,8192;65,838;65,9417;68,6826;65,544;66,3527;66,7523;67,1438;65,6938;66,3844;68,0123;65,2455;66,8101;66,6035;66,442;67,7183;67,6655;66,5867;67,391;66,9286;67,6924;66,6717;66,3277;66,7982;66,7073
88,8814;89,5624;90,183;90,1636;90,5533;90,1499;91,0596;90,7081;90,757;91,3373;89,3522;89,0982;89,2122;89,261;91,4708;91,447;90,2408;89,7842;90,2615;90,1518;90,5133;90,192;89,0454;90,116;89,1325;89,2365;89,3611;88,5965;88,5317;90,2349
81,5182;81,1606;81,4652;83,7985;81,6668;81,8624;81,7364;81,7413;82,612;82,3505;82,5901;82,4761;81,9989;81,677;81,9432;81,7001;82,202;82,6784;81,7021;82,0673;81,8326;82,01;81,804;81,4212;84,4751;82,0688;82,347;82,4387;81,9913;81,8246
78,2419;79,0185;77,1278;79,339;78,2637;79,4723;78,2446;77,9746;78,1021;78,3707;78,9803;78,2775;79,6695;78,7061;77,1684;78,2589;77,0031;78,027;78,146;79,5737;78,2381;78,4737;78,1478;78,5061;79,0388;78,2272;78,0861;78,2385;78,633;77,7069
90,754;89,7965;90,5408;90,0826;90,6766;90,5124;89,5266;90,2786;89,7286;89,3575;90,3527;90,351;89,2189;89,5071;90,5457;91,984;91,5987;91,1648;90,1437;91,3465;90,9354;91,0944;89,9185;90,6126;91,1365;89,9384;90,1337;91,6147;90,4698;90,2055
67,9868;68,9765;67,6013;67,3564;67,8653;67,6866;67,5445;68,735;68,1152;68,0567;68,3392;66,6645;69,3221;69,5581;68,8117;67,7078;67,6741;68,4053;68,8954;68,4341;67,6342;68,4257;69,2837;67,5846;67,7642;66,8772;66,8678;68,6614;69,4484;67,9719
60,6784;61,4565;62,746;60,969;60,6885;61,6805;60,9057;61,3662;61,8289;60,6787;61,8704;60,4328;61,1342;62,4733;60,9648;61,2391;61,9745;61,664;60,6842;61,0869;61,3652;60,3578;62,2466;60,6606;61,8654;61,0917;62,0925;61,2352;60,7798;62,0817
81,294;82,4286;81,2352;81,644;81,5822;82,3165;81,6135;81,7912;82,4073;81,155;80,8537;81,9657;82,7482;81,8955;81,1782;81,5194;81,0484;82,2061;81,1481;80,8615;81,0264;81,1525;81,4788;81,7955;80,8166;82,3384;82,3279;81,8277;81,3224;81,0544
81,9965;81,7335;81,7732;81,8988;82,1392;82,2271;80,9522;81,6323;81,5867;83,6884;81,7631;81,211;81,2705;81,3774;81,6637;80,106;81,7411;81,3057;81,0657;81,2615;80,3823;82,2333;81,9098;82,0874;81,6353;82,3585;81,5845;82,0453;80,2276;82,2907
68,1197;68,626;66,9252;67,5784;68,3799;66,6202;66,1854;66,8486;68,3273;67,7946;68,1232;68,4333;66,745;67,5322;67,3518;68,2249;68,2673;68,7655;67,2007;67,6547;67,8122;67,2226;67,3285;66,6597;66,9238;67,6766;67,5193;67,1728;66,8446;68,3397
76,6303;77,0044;76,6688;77,2003;75,9535;78,2703;77,9355;78,0072;78,1221;77,5386;77,8726;77,5226;78,6304;78,3387;78,0982;77,7403;76,6048;77,381;77,8349;76,6745;76,98;77,7493;78,5408;76,3187;77,2118;77,8198;77,1108;78,2696;78,811;76,8404
69,0183;69,8202;70,3026;69,1172;68,1862;68,8404;69,3886;68,5862;68,5329;69,5957;69,3304;69,4597;69,6917;69,9232;68,8151;69,8838;68,0213;68,624;67,6078;69,6707;69,097;69,338;68,2983;70,0369;68,6071;68,5917;69,268;69,7219;68,7708;68,4926
84,6145;83,7284;84,9648;85,1537;84,4744;84,0294;83,3456;83,8589;84,2334;86,7779;84,7281;84,6615;84,8995;85,7027;84,6277;83,5459;83,2054;85,1664;84,2374;84,6602;85,043;83,3254;83,7152;84,2633;84,2543;84,6182;86,1677;84,0188;85,0417;85,2269
72,5082;72,5866;71,3353;72,0291;72,5027;72,9051;72,1487;71,6909;72,7038;72,5593;72,8459;72,4468;71,5599;71,3872;72,741;72,3331;71,7203;73,2066;74,0278;72,2488;73,9584;72,8369;72,2039;73,7828;72,9554;74,17;73,2334;72,7777;73,3363;71,5634
